,Apple,Apple,Apple,Apple,Apple,Samsung,Samsung,Samsung,Samsung,Samsung
,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume
Date,,,,,,,,,,
2021-08-30,149.61538696289062,149.9769285469251,145.2086171427613,145.5896902322222,90956700.0,67704.5703125,68521.38148248995,67341.54312583781,68430.6246858244,12686999.0
2021-08-31,148.35487365722656,149.3026732146875,147.8272249811444,149.16587817080352,86453100.0,69610.4609375,69610.4609375,67432.29788339308,67976.83864691982,24630370.0
2021-09-01,149.01931762695312,151.43278500420377,148.85321040744938,149.33200056452,80313700.0,69701.2421875,69973.51266479492,68884.43075561523,69610.48536173503,16114775.0
2021-09-02,150.13320922851562,151.17872592141705,148.91181958328025,150.34817499884036,71115500.0,68975.1875,69701.24210526315,68702.91702302631,69701.24210526315,15347486.0
2021-09-03,150.76834106445312,151.09078972052774,149.5860293255129,150.24069238740682,57808700.0,69519.7109375,69610.46774029046,68975.17012075718,69338.19733191906,12096419.0
2021-09-06,,,,,,70155.015625,70427.28606080207,69519.71794146183,69701.23156532989,12861180.0
2021-09-07,153.10365295410156,153.660598936694,150.85629279363835,151.42301943650597,82278300.0,69065.9296875,69973.4977517247,68884.41607465506,69973.4977517247,13239401.0
2021-09-08,151.55979919433594,153.44561765373206,150.4556581818044,153.38699333617137,74420200.0,69247.4609375,69338.217767038,68612.16313073394,68975.19044888597,11798147.0
2021-09-09,150.54359436035156,152.5368955037672,150.42633082753412,151.9310910707807,57305700.0,68339.8828125,69519.72142679282,68067.61236304781,69338.2077938247,17600770.0
2021-09-10,145.56036376953125,151.92135699493102,145.2965393767227,151.45234744847278,140893200.0,68339.8828125,68612.15326195219,67886.09873007968,68339.8828125,10103212.0
2021-09-13,146.12705993652344,147.95425407222461,145.34536758274155,147.18234237769772,102404300.0,69247.4609375,69247.4609375,68158.3789830439,68249.13581258191,11397775.0
2021-09-14,144.72979736328125,147.61228914708835,143.54750041568678,146.90876744705565,109296300.0,69519.7109375,70518.03576819517,69519.7109375,69973.49495145235,18167057.0
2021-09-15,145.6189727783203,146.01959220126037,143.01985176888803,145.15972903193406,83281300.0,69882.7421875,70245.76941964286,69338.20133928572,70245.76941964286,12829128.0
2021-09-16,145.3844451904297,145.56033305169905,143.8503875542624,145.04246503666727,68034100.0,69065.9296875,70245.76817099212,69065.9296875,70155.01136456965,13067622.0
2021-09-17,142.71693420410156,145.41377207009813,142.42379770872697,145.41377207009813,129868800.0,70064.2421875,70064.2421875,68884.4039123219,69247.43107391516,16289502.0
2021-09-20,139.66836547851562,141.52487196661303,138.0365905336095,140.50868223734292,123478900.0,,,,,
2021-09-21,140.1470947265625,141.2903282973729,139.51197821792402,140.63565047460386,75834000.0,,,,,
2021-09-22,142.5117645263672,143.07847626004042,140.41096517330857,141.14379903633161,76404300.0,,,,,
2021-09-23,143.46932983398438,143.71360778815728,142.30656438659437,143.29344195401745,64838200.0,70245.7734375,70427.28706395348,69701.23255813953,70336.53025072675,17055590.0
2021-09-24,143.55723571777344,144.09465008430436,142.22836333396052,142.326080458617,53477900.0,70155.015625,70518.0428727361,69973.50200113196,70427.28606080207,12247274.0
2021-09-27,142.042724609375,142.61923184992318,140.52821338546616,142.14044174425882,74150700.0,70518.03125,70518.03125,69882.73367117117,70155.00406209781,11699798.0
2021-09-28,138.66195678710938,141.43695107445913,138.4469909709511,139.9712831876772,108972300.0,69247.4609375,70608.81338057012,69156.704107962,70518.05655103212,15406382.0
2021-09-29,139.56088256835938,141.14379894035906,138.77919013309102,139.2091217179658,74602000.0,67570.5,68664.75910931174,67296.93522267207,68208.81781376518,23992458.0
2021-09-30,138.2613525390625,141.07543996250251,138.0463866992416,140.3719181066425,89056700.0,67570.5,68208.81781376518,67205.74696356275,67752.87651821862,19919361.0
2021-10-01,139.3849639892578,139.64878829633227,135.9259954801677,138.65213028813756,94639600.0,66749.7890625,67479.29495389343,66476.22435322746,67388.10671746926,15803395.0
2021-10-04,135.95530700683594,138.95504676613083,135.10522468851968,138.5153346198599,98322000.0,,,,,
2021-10-05,137.8802032470703,138.9843440041992,136.17025813588964,136.29728740091528,80861100.0,65837.9296875,66567.43583362189,65108.42354137812,66567.43583362189,24013921.0
2021-10-06,138.74986267089844,138.89642346342436,135.20294239635672,136.2777712400183,83221100.0,65017.2421875,66385.0663569425,64926.053909537164,66202.68980101682,18956962.0
2021-10-07,140.0103302001953,140.9190518423827,139.45338427911526,139.7855986818326,61732700.0,65290.78515625,65746.72639337466,65017.220413975214,65290.78515625,13683532.0
2021-10-08,139.6292724609375,140.87997439192273,139.2970580219821,140.73341358342566,58773200.0,65199.5859375,66020.28002622377,65199.5859375,65929.09179414336,14043287.0
2021-10-11,139.54132080078125,141.49554421911762,138.56420909161307,139.01368703802868,64452200.0,,,,,
2021-10-12,138.27108764648438,139.97126757292082,137.8118439004276,139.9517211619384,73035900.0,62919.88671875,64652.46330955616,62646.32199388587,64470.0868263134,31001484.0
2021-10-13,137.68484497070312,138.16362027198588,136.01397701826,138.00729369519374,78762700.0,62737.51171875,63467.01766896802,62281.57049986374,62646.32347497275,24172015.0
2021-10-14,140.46958923339844,140.58685278975153,138.27108764845218,138.85736070158842,69907100.0,63284.63671875,63649.389668137606,62737.50729466858,62919.88376936239,19520641.0
2021-10-15,141.52490234375,141.58352667981416,140.2253415593247,140.47940022833114,67940300.0,63922.9609375,64743.65515781027,63831.77269079886,64014.149184201146,18051612.0
2021-10-18,143.19573974609375,143.47909561279081,139.88333128324254,140.1666871499396,85589200.0,64014.15625,64105.344506766385,63102.273682336185,64014.15625,13486391.0
2021-10-19,145.35513305664062,145.75575243725564,143.1957245202807,143.64518755891186,76378900.0,64378.8984375,64743.651403151554,64196.521954674216,64561.27492032578,9507991.0
2021-10-20,145.84373474121094,146.32252499845887,144.72982763476645,145.2965543955254,58418800.0,64105.3359375,64743.6536495377,64014.14769292319,64470.08891580726,10151638.0
2021-10-21,146.05865478515625,146.21499623763387,144.4855043297612,145.40399172614036,61421000.0,64014.15625,64378.909277065526,63831.77973646724,64105.344506766385,10891094.0
2021-10-22,145.28675842285156,146.74264548774926,145.23789985010384,146.26387023963363,58883400.0,64196.51953125,64470.084245161575,63831.7665793679,63831.7665793679,8395448.0
2021-10-25,145.23789978027344,145.95118723150932,144.24124155296286,145.27697769272697,50720600.0,64014.15625,64378.909277065526,63375.83845263533,63740.59147970086,10029621.0
2021-10-26,145.90234375,147.38754297777294,145.5994265625498,145.91210950073977,60893400.0,64834.85546875,65199.60852342651,64196.537623066106,64378.91415040436,10528252.0
2021-10-27,145.443115234375,146.30296358535784,145.0913543468451,145.94143694606547,56094900.0,63922.9609375,64743.65515781027,63831.77269079886,64743.65515781027,10295316.0
2021-10-28,149.0779571533203,149.66421529809745,146.29318250961379,146.39089965518153,100077900.0,64470.09375,65837.91752121641,63375.83473302687,63375.83473302687,20644902.0
2021-10-29,146.37136840820312,146.50816348044404,143.058959600078,143.85041786872506,124953200.0,63649.3984375,65290.78693588825,63558.21018758954,64926.033936246415,17016151.0
2021-11-01,145.55056762695312,146.2736207539483,144.4171144592604,145.57987978563986,74588300.0,63740.57421875,64378.89184325822,63740.57421874999,64014.13891496781,11503729.0
2021-11-02,146.5863037109375,148.10082985163274,145.2476505224247,145.25743118168475,69122000.0,65199.5859375,65837.90356206294,64470.08008085665,64561.26831293706,16812570.0
2021-11-03,148.022705078125,148.49171467242118,146.3909297960655,146.94787589375233,54511500.0,64196.51953125,65381.96662486683,63922.954817338425,65381.96662486683,12770428.0
2021-11-04,147.50479125976562,148.94113176601576,147.192108353955,148.11059575284676,60394600.0,64378.8984375,65290.78085162889,64287.71019608711,64926.02788597733,11818987.0
2021-11-05,148.033203125,148.9334561453401,146.83938576662882,148.6301118041856,65463900.0,64014.15625,65290.79184472935,64014.15625,65290.79184472935,12667743.0
2021-11-08,147.21124267578125,148.3169952703634,146.93725326087116,148.16042562432813,55020900.0,64378.8984375,64378.8984375,63649.392506196884,64196.521954674216,11121981.0
2021-11-09,147.57327270507812,148.17996131979666,146.8393694074151,146.97636409239348,56787900.0,64287.71875,64743.6600177305,63922.965735815604,64105.342242907805,11159589.0
2021-11-10,144.7453155517578,146.9078907486886,144.67682566721112,146.8002509889988,65187100.0,64014.15625,64652.474047364674,64014.15625,64105.344506766385,9422009.0
2021-11-11,144.69639587402344,146.22291262356347,144.51047128224292,145.7630135429795,41000000.0,63740.57421875,63831.7624508226,63467.009522532186,63740.57421874999,11489122.0
2021-11-12,146.7708740234375,147.1720631299846,144.3147348567186,145.2443426792842,63804000.0,64378.8984375,64652.46316173867,63740.58074760977,64014.14547184844,10087450.0
2021-11-15,146.78067016601562,148.62032601011296,146.22289645235986,147.14272437440852,59222800.0,65108.4140625,65564.35533744747,64652.47278755252,65381.97882746849,12420710.0
2021-11-16,147.7592315673828,148.2387205417783,146.13485497458598,146.72198372154762,59256200.0,65017.2421875,65655.56013323984,65017.2421875,65199.618743425664,10919239.0
2021-11-17,150.19577026367188,151.6733569463972,147.7494257967945,147.7592057993934,88807000.0,64470.09375,65290.78801272984,64378.90549858558,65017.22325848656,11027606.0
2021-11-18,154.48171997070312,155.2645530057306,149.76517669115213,150.41101506489716,137827700.0,64014.15625,64743.66230413106,64014.15625,64470.09753383191,10144957.0
2021-11-19,157.1042022705078,157.56411610072385,153.17047724812082,154.26643449563255,117305600.0,64926.05078125,65108.427328388345,63922.97977198912,64196.544592696635,11954728.0
2021-11-22,157.5641632080078,162.14371301680876,157.54458827093626,158.20998681834752,117467900.0,68299.9921875,68573.55690921229,66567.41561665555,66840.98033836782,27506623.0
2021-11-23,157.94581604003906,158.3274452479913,155.6462458566702,157.66203166951047,96041900.0,68664.75,69303.06772908366,67935.24402390438,69303.06772908366,22029195.0
2021-11-24,158.4644317626953,158.66013635871653,156.2137915801923,157.2999692591092,69463600.0,68208.8046875,69485.4400693516,67570.4869965742,69303.06358622994,15652305.0
2021-11-25,,,,,,67205.734375,68482.3697633989,67114.5461329715,68482.3697633989,12559258.0
2021-11-26,153.4445037841797,157.00638063396804,153.00416477836077,156.14527755829806,76959800.0,65929.1171875,67570.5059971473,65655.55238589211,67023.37639393154,13002242.0
2021-11-29,156.80091857910156,157.73052659848017,155.38202667808307,155.94958045222978,88748200.0,65929.1171875,66567.4350579184,65108.422782676345,65381.98758428423,16682559.0
2021-11-30,161.7523193359375,161.9675988704111,156.4877806077615,156.5562854284138,174048100.0,65017.2421875,67388.13741453366,64287.735963797335,66749.81946879382,30364841.0
2021-12-01,161.23365783691406,166.64497001692308,160.99880341826756,163.88548659020162,152052500.0,67844.0546875,68208.80766969085,65290.78381216398,65655.53679435483,21954856.0
2021-12-02,160.245361328125,160.6759203936693,154.41328379839803,155.3331118145511,136739200.0,69120.703125,69120.703125,67296.93787104222,67388.12613374011,23652940.0
2021-12-03,158.3665313720703,161.41957902573364,156.29203631008477,160.4997512359703,118023100.0,68938.3203125,69303.07333002645,67570.49649677578,68938.3203125,18330240.0
2021-12-06,161.77188110351562,164.27693555746282,160.7541933995356,160.76397340255957,107497000.0,69576.640625,69941.39365579947,68300.00501720184,68482.38153260158,16391250.0
2021-12-07,167.50611877441406,167.89754291240308,164.7270745855606,165.4511980423622,120405400.0,70579.7109375,70853.27570857559,68938.3223110465,69394.26359617247,19232453.0
2021-12-08,171.3223876953125,172.1835056764081,167.03638765651502,168.43570437579535,116998900.0,70579.7109375,71673.97002180232,70306.14616642441,71400.40525072675,21558340.0
2021-12-09,170.81356811523438,172.95656843850207,170.18730447599066,171.15606234208923,108923700.0,71309.2109375,71309.2109375,70214.95194613171,70579.70494325447,21604528.0
2021-12-10,175.59861755371094,175.77476213435622,170.94078267392138,171.4496265464153,115402700.0,70123.7578125,70762.07550390117,70032.56957087126,70579.69902064369,9155219.0
2021-12-13,171.96824645996094,178.22110269969062,171.76274694249355,177.2327699190323,153237000.0,70032.578125,71400.4019165039,69759.01336669922,70397.3311360677,15038750.0
2021-12-14,170.58851623535156,173.92533410356964,168.51402063695375,171.48876932392616,139380400.0,70214.953125,70397.32962662338,69485.44711850649,69759.01187094155,10976660.0
2021-12-15,175.45184326171875,175.6475478496639,168.6118581679586,171.35176719309973,131063300.0,70762.078125,70762.078125,69576.63093991624,69667.81918492269,9584939.0
2021-12-16,168.5629425048828,177.25236431050817,167.08535557027756,175.4322831196354,150185800.0,70944.4609375,71582.77870943124,70579.70792496786,71582.77870943124,11996128.0
2021-12-17,167.46693420410156,169.74692873915046,166.04805758616632,166.28289706807027,195432700.0,71126.8359375,71126.8359375,70032.57692307692,70032.57692307692,13108479.0
2021-12-20,166.10675048828125,166.91893845326396,163.8659060499926,164.66829908336342,107499100.0,70306.1640625,70944.48202415694,70032.59922178989,70762.10546368353,11264375.0
2021-12-21,169.27728271484375,169.48276731961977,165.49033075391415,167.8779657038139,91185900.0,71218.0234375,71400.39993798015,70670.89393605954,71035.64693701985,14245298.0
2021-12-22,171.8704071044922,172.08568665070675,168.45530424072862,169.32620242994054,92135300.0,72403.4765625,72403.4765625,71856.34701668765,71947.53527432305,17105892.0
2021-12-23,172.49664306640625,173.05441678226669,171.50832525865067,172.07587897729215,68356600.0,72859.421875,72950.61013767209,72312.29229896746,72768.23361232791,13577498.0
2021-12-24,,,,,,73406.53125,73680.09596273291,73132.96653726709,73132.96653726709,12086380.0
2021-12-27,176.459716796875,176.54778161213417,173.26968906108772,173.2892490658333,74919600.0,73132.9921875,73497.74526574189,72768.2391092581,73497.74526574189,10783368.0
2021-12-28,175.4420166015625,177.4382418590108,174.69833332933095,176.293354548695,79144300.0,73224.1796875,73315.36795610211,72677.0500758873,73132.99141889789,18226325.0
2021-12-29,175.5301055908203,176.7532777728696,174.316713410959,175.48117571727812,62348900.0,72180.84375,73463.24452728426,71906.04358343908,73463.24452728426,19794795.0
2021-12-30,174.3754119873047,176.6945564474762,174.26777224500728,175.6181590245021,59773000.0,71722.8359375,72822.03648826628,71539.63584570562,72272.43621288314,14236700.0
2021-12-31,173.75897216796875,175.38333364161016,173.45561289396153,174.26780109643352,64062300.0,,,,,
2022-01-03,178.1036834716797,178.9550216250589,173.89598231281707,174.01340208653673,104487900.0,,,,,
2022-01-04,175.8432159423828,179.01368336177322,175.2756623032222,178.7103390737201,99310400.0,72089.2421875,72547.24245552732,71722.84197307815,72180.84224110546,12427416.0
2022-01-05,171.16580200195312,176.30312460609773,170.89181265756935,175.7551459173302,94537600.0,70898.4453125,72364.0462491925,69982.44472706718,72180.84613210594,25470640.0
2022-01-06,168.30853271484375,171.5377110380755,167.95625844446747,168.993506315213,96904000.0,70440.4453125,71081.64572496749,70165.64513572822,70257.24519465215,12931954.0
2022-01-07,168.47486877441406,170.40258963561612,167.35933616352636,169.1794172582698,86709100.0,71722.8359375,71814.4359833972,70898.4355244253,71539.63584570562,15163757.0
2022-01-10,168.49441528320312,168.79775959259328,164.5606894006289,165.45116232460057,106765600.0,71448.0390625,71539.63911258013,70623.63861177885,71539.63911258013,9947422.0
2022-01-11,171.3223876953125,171.4202325096092,167.15382233749222,168.62162893365016,76138300.0,72272.4453125,72364.04536993029,71448.04479562737,71814.44502534854,13221123.0
2022-01-12,171.76272583007812,173.37730710526796,171.06797240622825,172.34005950483805,74805200.0,72272.4453125,72913.64571451204,71997.64514020912,72822.04565708175,11000502.0
2022-01-13,168.49441528320312,172.82933029006384,168.10299122971512,172.0073621746904,84505800.0,71356.4375,72638.83817394095,71356.4375,72638.83817394095,13889401.0
2022-01-14,169.35552978515625,170.0502832024392,167.4180143556812,167.66264878484014,80440800.0,70806.828125,71539.62841607374,70623.62805223156,71173.22827053687,10096725.0
2022-01-17,,,,,,70990.046875,71264.84705645162,70440.44651209678,71081.64693548388,8785122.0
2022-01-18,166.15573120117188,168.83691537487223,165.77410203397278,167.82902257608225,90956700.0,70532.0390625,71264.83946834416,70165.63885957791,71081.63936688312,9592788.0
2022-01-19,162.66233825683594,167.40825267441707,162.37856885772902,166.35143003303915,94815000.0,69890.84375,70440.44409403669,69707.6436353211,70074.0438646789,10598290.0
2022-01-20,160.97926330566406,166.0383024176851,160.65634400941124,163.39625309442948,91420500.0,70074.046875,70257.24699754902,69524.44650735294,69799.24669117646,9708168.0
2022-01-21,158.92430114746094,162.76016689126735,158.81666141018044,160.89115642180548,122848900.0,69249.6484375,69432.84856564153,68425.24786086309,69432.84856564153,15774888.0
2022-01-24,158.15127563476562,158.81668910799385,151.37979580013618,156.58562410189697,162294600.0,68791.640625,69432.84100366179,68425.24040862184,69066.44078728363,13691134.0
2022-01-25,156.3507537841797,159.26679197315192,153.64999508546384,155.5679206315474,115798400.0,67784.0390625,68700.03959037163,67051.2386402027,68516.8394847973,17766704.0
2022-01-26,156.26272583007812,160.8618511560036,154.43286466260852,159.99095298775666,108275300.0,67784.0390625,67784.0390625,67784.0390625,67784.0390625,0.0
2022-01-27,155.80279541015625,160.32363543352318,154.88296745549835,158.96346843901696,121954600.0,65310.83984375,67784.04135255961,65310.83984375,67600.84124079593,22274777.0
2022-01-28,166.6743621826172,166.6939371213685,159.3059729952558,162.15352186578443,179935700.0,67142.8359375,67509.23613361186,65219.23490791269,65310.83495694066,21367447.0
2022-01-31,171.02880859375,171.2440880703996,165.87191101795182,166.5079694467073,115541600.0,,,,,
2022-02-01,170.86251831054688,171.08757786653237,168.6118779567779,170.27538954650115,86213900.0,,,,,
2022-02-02,172.0660858154297,172.105235689561,169.6099612749151,170.9994831805343,84914300.0,,,,,
2022-02-03,169.1891632080078,172.45749049022623,168.42590499267487,170.7352545735362,89418100.0,67142.8359375,68608.43672194748,67142.8359375,68608.43672194748,17744721.0
2022-02-04,168.90504455566406,170.5804825811808,167.22960653014735,168.20939100229583,82465400.0,67784.0390625,68333.63937922298,67234.43874577704,68058.8392208615,12730034.0
2022-02-07,168.18980407714844,170.4335039135459,167.4941505320522,169.36554243968104,77251200.0,66868.046875,67417.64726027397,66318.44648972603,67326.04719606164,14240838.0
2022-02-08,171.2957305908203,171.80522273077705,167.96445422996524,168.2583925780297,74829200.0,66868.046875,66868.046875,66868.046875,66868.046875,0.0
2022-02-09,172.71641540527344,173.07893089654075,171.36430797248656,172.49106914991745,71285000.0,66868.046875,66868.046875,66868.046875,66868.046875,0.0
2022-02-10,168.6405029296875,171.93257943938036,168.08203354026793,170.6196718007765,90865900.0,69066.4296875,69432.82984499336,68425.22941188661,69249.62976624668,17746033.0
2022-02-11,165.2308349609375,169.58107994004882,164.64295836093538,168.84624166520766,98670700.0,68608.4296875,69158.02992531708,68333.62956859145,68700.02972713618,12205407.0
2022-02-14,165.4660186767578,166.15186486791518,163.19291135712115,163.98653444619794,86185500.0,67509.2421875,68242.04264543758,66959.64184404681,68150.44258819538,13993255.0
2022-02-15,169.29696655273438,169.45373566949445,166.80832036305304,167.5137664381475,62527400.0,67509.2421875,67967.24247371098,66959.64184404681,67875.64241646879,9320365.0
2022-02-16,169.06182861328125,169.83585183660028,166.6123672162483,168.3759824121772,61177400.0,68516.84375,68608.4438084893,67967.24339906417,68333.64363302139,10767386.0
2022-02-17,165.4660186767578,168.43476465088062,165.06430342539218,167.57254946752525,69589300.0,68700.0546875,69249.655125,68242.05432291667,68700.0546875,13605382.0
2022-02-18,163.91793823242188,167.0924302194162,162.83037691642315,166.38699918366942,82772700.0,68058.8203125,68516.82044919246,67509.22014846904,68333.62039451547,10122226.0
2022-02-21,,,,,,68058.8203125,68058.8203125,68058.8203125,68058.8203125,0.0
2022-02-22,160.99819946289062,163.32028399061443,158.87205389872815,161.64484588368407,91162800.0,68058.8203125,68058.8203125,68058.8203125,68058.8203125,0.0
2022-02-23,156.8341064453125,162.79118283457873,156.5205682404435,162.19351371308113,90009200.0,68058.8203125,68058.8203125,68058.8203125,68058.8203125,0.0
2022-02-24,159.45013427734375,159.55791116992768,148.9272434071185,149.49552020889521,141147500.0,65494.02734375,66226.82764969405,65310.82726726399,66226.82764969405,15759283.0
2022-02-25,161.51747131347656,161.78200234869726,157.61791846840168,160.5278794584224,91974200.0,65860.4296875,66501.6299765299,65860.4296875,66043.62977007998,13168484.0
2022-02-28,161.7820281982422,162.07596656799925,159.1464052349538,159.76367431641097,95056600.0,65860.4296875,65860.4296875,65860.4296875,65860.4296875,0.0
2022-03-01,159.90081787109375,163.23209394256236,158.69568719407653,161.37049453342058,83474400.0,,,,,
2022-03-02,163.19290161132812,163.97673219026618,159.65587901852524,161.0667710705488,79724800.0,65677.25,66318.45048814504,65494.04986052999,66226.85041841005,12481430.0
2022-03-03,162.8695831298828,165.49541352335572,162.203336805619,165.06430592514928,76678400.0,66776.4453125,66959.64543681413,66135.24487740055,66226.84493955762,13232638.0
2022-03-04,159.8714599609375,162.20335221808782,158.82309815688976,161.16478287844762,83737200.0,66776.4453125,66776.4453125,66776.4453125,66776.4453125,0.0
2022-03-07,156.07969665527344,161.68406601052743,155.8249430798264,160.05761991470098,96418800.0,64211.65234375,64669.652717100565,64028.452194409765,64120.05226907988,18617138.0
2022-03-08,154.2572784423828,159.58730866544224,152.65043241487155,155.60938587479396,131148300.0,63662.0390625,64120.03934352518,62929.23861285971,63020.83866906475,15828269.0
2022-03-09,159.6558837890625,160.10659124427465,156.1874531828048,158.21559935544633,91454900.0,,,,,
2022-03-10,155.31544494628906,157.14763719865718,152.82678391494153,156.9614757494235,105342000.0,63662.0390625,63662.0390625,63662.0390625,63662.0390625,0.0
2022-03-11,151.60203552246094,156.0600575177212,151.37668929729986,155.7171269987306,96970100.0,64120.0390625,64761.239453125,63845.23889508929,64578.03934151786,15787655.0
2022-03-14,147.57513427734375,151.0043799732345,147.06565710961667,148.38835719355112,108732100.0,64303.2265625,64303.2265625,63753.626335470086,64120.026486823364,9040993.0
2022-03-15,151.95477294921875,152.42508026860065,147.33999637401098,147.84947354452075,92964300.0,64303.2265625,64303.2265625,64303.2265625,64303.2265625,0.0
2022-03-16,156.3638153076172,156.76553056777536,151.3375306500096,153.8751690879972,102300200.0,64486.4375,64578.037553267044,63845.237127130684,64303.23739346591,10175750.0
2022-03-17,157.37295532226562,157.74527815418617,154.44340972475143,155.4035941882953,75615400.0,64486.4375,64486.4375,64486.4375,64486.4375,0.0
2022-03-18,160.66506958007812,161.15496186500974,156.53037749922927,157.2652159266267,123511700.0,64761.23046875,64944.43055494166,64303.23025327086,64669.63042565418,14410038.0
2022-03-21,162.03675842285156,162.98715054298916,159.71465909153343,160.20455132045697,95811400.0,64028.4375,65036.03809012876,64028.4375,64944.438036480686,11169002.0
2022-03-22,165.40724182128906,165.99510360566663,161.57628048257416,162.1641422669517,81532000.0,64394.83203125,64578.03212237731,64028.43184899538,64028.43184899538,9402666.0
2022-03-23,166.7691650390625,169.15003475063193,164.2609035784897,164.59404174807565,98062700.0,64578.046875,65219.24734042553,64394.84674202128,64669.64694148936,12398025.0
2022-03-24,170.55111694335938,170.61969409297694,166.769147690774,167.60195565228418,90131400.0,63936.83984375,64394.84012916368,63753.63972958452,63753.63972958452,37943357.0
2022-03-25,171.18792724609375,171.73660410420254,169.2577508307534,170.36491195893058,80546200.0,63936.83984375,64303.240072080946,63753.63972958452,64211.64001499821,12986010.0
2022-03-28,172.0501708984375,172.1775327221898,168.52294058057433,168.6895021580393,90371900.0,63845.234375,64028.43447363702,63387.234128407465,63662.03427636299,12619289.0
2022-03-29,175.34225463867188,175.39123190730578,172.77520887835874,173.11813946075333,100589400.0,64303.2265625,64394.826600338325,63936.82641114673,64120.026486823364,13686208.0
2022-03-30,174.17628479003906,175.97908457885987,173.12790825883917,174.9405154603071,92633200.0,64359.3984375,64911.839625804714,64267.32490611588,64727.69256303648,12670187.0
2022-03-31,171.0802001953125,174.43106194071976,170.87443883843048,174.24490046314256,103049300.0,64083.1796875,64635.62089170259,64083.1796875,64359.4002896013,12510366.0
2022-04-01,170.78622436523438,171.34470867552832,168.46414001265768,170.51188591642043,78751300.0,63622.80859375,63991.10271006693,63530.73506467077,63991.10271006693,15916846.0
2022-04-04,174.832763671875,174.88175589117134,170.91362533338986,171.04100211349504,76468400.0,63806.95703125,63806.95703124999,63162.44231376262,63438.6629069715,11107905.0
2022-04-05,171.52105712890625,174.695564012496,170.89399570193683,173.9117334912033,73401800.0,63714.8828125,64083.176932803464,63622.80928242413,63899.029872651736,8467248.0
2022-04-06,168.35635375976562,170.1199686542609,166.69072328453476,168.87563829115544,89058800.0,63070.36328125,63346.583850364965,63070.36328125,63162.43680428832,15517308.0
2022-04-07,168.66012573242188,169.85546417791434,166.41642550623965,167.69994098041755,77594700.0,62610.0,63070.367647058825,62610.0,63070.367647058825,20683327.0
2022-04-08,166.65151977539062,168.30735775145232,165.7795122847829,168.30735775145232,76575500.0,62425.859375,62886.2270695059,62333.78583609882,62702.07999170354,15453191.0
2022-04-11,162.39930725097656,165.61299973690032,162.1543610861938,165.29947642014864,72246700.0,62517.92578125,62702.07283804308,62057.558139267305,62425.85225285346,12263735.0
2022-04-12,164.2706756591797,166.4359910689201,163.27129126604743,164.62339868320723,79265200.0,61689.2734375,62333.78823460821,61689.2734375,62241.71469216418,13924389.0
2022-04-13,166.95529174804688,167.58235330112555,163.39868377604554,164.00614545081112,70618900.0,63254.515625,63530.73621724891,61873.41266375546,61965.486194505094,17378619.0
2022-04-14,161.94857788085938,167.80770011623432,161.70363174912274,167.17083120352376,75329400.0,62149.6328125,63254.515173611115,62149.6328125,63254.515173611115,16409494.0
2022-04-15,,,,,,61320.97265625,61965.48738386824,61228.89912373311,61873.413851351346,13176415.0
2022-04-18,161.73306274414062,163.23213209405864,160.26338573831293,160.6063014028095,69023900.0,61413.046875,61781.34100918291,60860.60567372564,61228.89980790854,10119203.0
2022-04-19,164.01593017578125,164.42745284930518,160.59649161266293,161.68405307765963,67723800.0,61965.48828125,62610.00301820208,61689.26767969911,61781.3412135494,12959434.0
2022-04-20,163.84938049316406,165.46603411276996,162.7422340206999,165.34844979022682,67929800.0,62057.56640625,62057.56640625,61228.90454029117,61689.272243601634,16693293.0
2022-04-21,163.05572509765625,168.062424195949,162.55604041418727,165.4953937411617,87227800.0,62333.78125,62886.222442762184,62149.63418574594,62241.70771787297,12847448.0
2022-04-22,158.5193328857422,164.47642463552896,158.23520194954875,163.0949398073809,84882400.0,61689.2734375,61965.49406483209,61413.052810167916,61873.42052238806,11791478.0
2022-04-25,159.58731079101562,159.87144172970685,155.2566649146805,157.862880430984,96046400.0,61044.75390625,61413.04804746418,61044.75390625,61228.90097685709,11016474.0
2022-04-26,153.63023376464844,159.0582340646371,153.55184919980582,158.97005703556184,95623200.0,60860.60546875,61413.04666816377,60860.60546875,61136.82606845688,12946923.0
2022-04-27,153.4049072265625,156.5598004031042,152.23896096876302,152.75824569613656,88063200.0,59847.80078125,60308.168479567306,59755.72724158654,60216.09493990384,18122084.0
2022-04-28,160.33192443847656,161.19413952588084,155.71713316880462,156.0306713643422,130216800.0,59663.6484375,60308.16315827546,59387.427842881945,60216.08962673611,16895527.0
2022-04-29,154.4630126953125,162.84017274008735,154.0711048951049,158.5683119363977,131747600.0,62057.56640625,62241.71348757418,59847.801430359796,59939.87497102188,26190390.0
2022-05-02,154.76678466796875,155.0313157503038,150.17159242252777,153.5420538968097,123055300.0,61965.48828125,62241.70888280089,61228.90001044762,61320.973544297914,14106184.0
2022-05-03,156.2560577392578,157.46120366883235,153.1599494897431,154.9529423111533,88966500.0,62149.6328125,62978.294583333336,61965.48575231482,62057.559282407405,14168875.0
2022-05-04,162.6638641357422,163.11455673679546,156.0405098303941,156.44222515548867,108256500.0,62517.92578125,62978.293423232695,62149.631667663845,62609.99930964654,11505248.0
2022-05-05,153.60079956054688,160.7630208987196,151.8175848345959,160.53767468016548,130525300.0,,,,,
